"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1782988498146107691","Thu Apr 25 07:19:21 +0000 2024","0","@xquitavee Anda ini kayaknya stunting masa sebesar gaban gitu masih mau stunting? Elo faham ap itu stunting Ndak sih?","1783395357067825579","","xquitavee","in","","0","0","0","https://twitter.com/Dinzenzaini/status/1783395357067825579","1671870128752054274","Dinzenzaini"
"1783395291112313091","Thu Apr 25 07:19:05 +0000 2024","0","bener wkwkwkwk sering join ama ibu kader jadi tau mencegah stunting ya dari pas hamil nya si ibu","1783395291112313091","","","in","","0","0","0","https://twitter.com/icemozsi/status/1783395291112313091","1551784240877973504","icemozsi"
"1782988498146107691","Thu Apr 25 07:18:03 +0000 2024","0","@xquitavee Eh tolol mencegah stunting itu sejak dari kandungan sampek balita kalo udah sebesar gini mah bukan untuk starting. Lagian itu dimana dan kapan? Lah programnya aja belum jalan..","1783395027324219742","","xquitavee","in","","0","0","0","https://twitter.com/aryadhanadipa_1/status/1783395027324219742","1606078984592461824","aryadhanadipa_1"
"1782988498146107691","Thu Apr 25 07:17:43 +0000 2024","0","@xquitavee Pemuja samsul msh belum paham apa itu stunting tp ngegas https://t.co/PiCMZzreKd","1783394944314741011","https://pbs.twimg.com/media/GL_j0Pya0AEEPBx.png","xquitavee","in","Location","0","0","0","https://twitter.com/AntiPengPeng/status/1783394944314741011","1097021784212135936","AntiPengPeng"
"1783384657909907509","Thu Apr 25 07:17:33 +0000 2024","1","@vaniepink Ini mah maksi gratis... pulihkan kelaparan bukan cegah stunting...","1783394901792833854","","vaniepink","in","jakarta","0","0","0","https://twitter.com/ebbe1802/status/1783394901792833854","1538660022","ebbe1802"
"1782988498146107691","Thu Apr 25 07:15:04 +0000 2024","0","@7052demon @deasauruz @xquitavee makan siang untuk cegah stunting?? emang tolol..hahahhaa","1783394278284427266","","7052demon","in","","0","2","0","https://twitter.com/Krakensotong/status/1783394278284427266","1677290578923634690","Krakensotong"
"1782988498146107691","Thu Apr 25 07:14:53 +0000 2024","0","@xquitavee Baca lagi yg terkait stunting.. misalnya mencegahnya mulai dari kapan? Harus tau kapan waktu² emasnya zat² esensial diberikan? Ga bokeh telat. Kalo seperti ini mirip memberikan ASI untuk aki².. disamping telat juga geli kalo dibayangkan dan gilo kalo dilaksanakan.","1783394232436396297","","xquitavee","in","","0","0","0","https://twitter.com/norton_py/status/1783394232436396297","1414368900918104068","norton_py"
"1783394138634981562","Thu Apr 25 07:14:31 +0000 2024","0","Gak tolol ya gak bisa jadi buzzernya Prabowo Gibran. Cegah Stunting kok dikasih ke orok yg dah bertinggi badan 1¼ meter.","1783394138634981562","","","in","Kota Tangerang","0","0","0","https://twitter.com/RyanPMardiko/status/1783394138634981562","3314456581","RyanPMardiko"
"1783394056066019380","Thu Apr 25 07:14:11 +0000 2024","0","Mencegah stunting mah buat 1000 hari pertama kehidupan bukan yg udah gede begitu ","1783394056066019380","","","in","","0","0","0","https://twitter.com/aulthough/status/1783394056066019380","1132307818940227584","aulthough"
"1782988498146107691","Thu Apr 25 07:14:06 +0000 2024","0","@7052demon @deasauruz @xquitavee padahal gua balas tuit si goblok itu soa makan siang-stunting-anak smp..hahahaha","1783394034742186396","","7052demon","in","","0","0","0","https://twitter.com/Krakensotong/status/1783394034742186396","1677290578923634690","Krakensotong"
"1783393634295128426","Thu Apr 25 07:12:30 +0000 2024","0","Camat Gedebage menyampaikan paparan Rencana Aksi Percepatan Penurunan Stunting di Kecamatan Gedebage pada Lokmin Stunting yang dihadiri unsur DPPKB Kota Bandung Sekcam Kasi Kesos Kec Kepala UPT. Puskesmas Riung Bandung Kepala UPT. Puskesmas Cempaka Arum Dokter Bidan https://t.co/z2E3RmUiog","1783393634295128426","https://pbs.twimg.com/media/GL_i6nHbgAAg5SV.jpg","","in","Bandung Indonesia ","0","1","0","https://twitter.com/KecGedebage/status/1783393634295128426","1882169192","KecGedebage"
